uuid,link_id,link,time_class,time_control,rated,white,white_rating,black,black_rating,rating_diff,opening,simple_opening,eco_code,my_color,result,white_accuracy,black_accuracy,Time,end_time,moves
3529115b-3cca-11f1-911e-d1608c01000f,167576407880,https://www.chess.com/game/live/167576407880,bullet,60,False,Steph_Fraanggou,531,ParpasP,888,-357,Mieses-Opening-1...c5,Mieses Opening,/www.chess.com/openings/Mieses-Opening-1...c5,Black,Loss,,,2026-04-20 17:06:25+02:00,1776697585,d3|c5|c4|d5|Qa4+|Bd7|Qd1|Bc6|Be3|d4|Bf4|Nd7|e3|e5|Bg3|Ngf6|Nd2|Be7|f3|O-O|e4|b5|f4|bxc4|Nxc4|exf4|Bxf4|Bb5|Ne5|Nxe5|Bxe5|Qa5+|Kf2|Ng4+|Kg3|Nxe5|Be2|Bxd3|Bxd3|Nxd3|Qxd3|Rac8|Rf1|Qc7+|Kg4|Bd6|Qf3|Qd7+|Kh4|Rfe8|Nh3|Re6|Ng5|Rh6+|Qh5|Rxh5+|Kxh5|f6|Nxh7
edda84f9-3cc9-11f1-a0f1-86ad2101000f,167576320166,https://www.chess.com/game/live/167576320166,bullet,60,False,ParpasP,888,Steph_Fraanggou,531,357,English-Opening-1...d6-2.d4,English Opening,/www.chess.com/openings/English-Opening-1...d6-2.d4,White,Win,,,2026-04-20 17:04:13+02:00,1776697453,d4|d6|c4|c5|e4|cxd4|Qxd4|Bd7|Nc3|Qa5|Bd3|Nc6|Qd5|e6|Qxa5|Nxa5|Nf3|Nc6|O-O|e5|b3|Nd4|Nxd4|exd4|Nb5|Bxb5|cxb5|Rc8|Bb2|g6|Bxd4|Bg7|Bxg7|Ne7|Bxh8|Kd7|Bf6|Nc6|Rac1|Nb4|Rxc8|Kxc8|Bc4|Nc2|Bxf7|Kd7|e5|dxe5|Bxe5|Nb4|Bc3|Nxa2|Bb2|Nb4|Bg8|Nd5|Bxd5|a6|Bxb7|axb5|Rd1+|Kc7|Ba6|Kb6|Bxb5|Kxb5|Rd7|Kb4|Rxh7|Kxb3|Rg7|Kxb2|Rxg6|Kc1|Re6|Kd1|Re3|Kd2|h4|Kd1|h5|Kd2|h6|Kd1|h7|Kd2|h8=R|Kd1|Rd8+|Kc2|Re7
ac31e4dc-3cc9-11f1-a0f1-86ad2101000f,167576241062,https://www.chess.com/game/live/167576241062,bullet,60,False,Steph_Fraanggou,531,ParpasP,888,-357,Mieses-Opening-1...c5,Mieses Opening,/www.chess.com/openings/Mieses-Opening-1...c5,Black,Win,,,2026-04-20 17:02:12+02:00,1776697332,d3|c5|c4|d5|cxd5|Qxd5|e4|Qd8|f3|Nc6|Be3|Nf6|Bxc5|b6|Bd4|Nxd4|Ne2|Nxe2|Qxe2|e5|Qf2|Bb4+|Nc3|Bc5|Nd5|Bxf2+|Kxf2|Nxd5|exd5|Qxd5|Rd1|Qxa2|Be2|Qxb2|Rd2|Qxd2|g4|Qxe2+|Kxe2|O-O|Rc1|Bxg4|fxg4|Rac8|Rxc8|Rxc8|Ke3|Rc2|d4|exd4+|Kxd4|Rxh2|g5|Rg2|Ke5|Rxg5+|Kf4|a5|Kxg5|a4|Kf4|a3|Ke4|a2|Kd3|b5|Kc2|a1=Q|Kb3|Qd4|Ka3|Qa4+|Kb2|h5|Kc3|h4|Kb2|h3|Kc1|h2|Kd2|h1=R|Ke3|Rh3+|Kf2|Qc2+|Kg1|Rd3|Kh1|Rd1#
73bdaf1f-3cc9-11f1-8849-28ad8d01000f,167576172626,https://www.chess.com/game/live/167576172626,bullet,60,False,ParpasP,888,Steph_Fraanggou,531,357,Queens-Gambit-Declined-Austrian-Variation,Queen's Gambit Declined,/www.chess.com/openings/Queens-Gambit-Declined-Austrian-Variation,White,Win,,,2026-04-20 17:00:20+02:00,1776697220,d4|d5|c4|c5|dxc5|b6|cxd5|bxc5|Nc3|c4|e4|e6|Bxc4|exd5|exd5|Bb4|Qa4+|Qd7|Qxb4|Qe7+|Be3|Qe5|Nf3|Qe7|Qxe7+|Kxe7|O-O|Bg4|Rfe1|Nd7|Nb5|Nc5|Bxc5+|Kf6|Bd4+|Kf5|Nh4+|Kg5|Re5+|Kf4|g3#
246aae1c-3cc9-11f1-a0f1-86ad2101000f,167576076442,https://www.chess.com/game/live/167576076442,bullet,60,False,Steph_Fraanggou,531,ParpasP,888,-357,Undefined,Undefined,/www.chess.com/openings/Undefined,Black,Win,,,2026-04-20 16:58:44+02:00,1776697124,f3|c5|g4|d5|d3|e5|h3|Nc6|c3|Bd6|d4|cxd4|cxd4|Be6|dxe5|Bxe5|e4|Nge7|Bb5|a6|Bxc6+|Nxc6|exd5|Bxd5|Qa4|O-O|h4|Bg3+|Ke2|Re8+|Kd3|Ne5+|Kd4|Bc6+|Kc5|Bxa4|b3|Nd3+|Kc4|Bxb3+|Kxb3|Nxc1+|Kc2|Rc8+|Kb2|Re1|Ka3|Bf2|Ne2|Rxh1|Nbc3|Bc5+|Kb2|Nxe2|Nxe2|Qf6+|Nc3|Bd4|Kc2|Bxc3|Kb3|Bxa1|Ka3|Rc3+|Kb4|Rxf3|Kc4|Rf4+|Kb3|Rxg4|a3|Rgxh4|a4|Rxa4|Kxa4|b5+|Kb3|Qb2#
e95c6bea-3cc8-11f1-911e-d1608c01000f,167576004234,https://www.chess.com/game/live/167576004234,bullet,60,False,ParpasP,888,Steph_Fraanggou,531,357,Queens-Gambit-Declined-Zilbermints-Gambit,Queen's Gambit Declined,/www.chess.com/openings/Queens-Gambit-Declined-Zilbermints-Gambit,White,Win,,,2026-04-20 16:56:33+02:00,1776696993,d4|d5|c4|b5|cxd5|c6|dxc6|Nxc6|d5|Nb8|e4|Qa5+|Bd2|Qb6|Nc3|Nd7|Be3|e5|Bxb6|Nxb6|Nxb5|Nxd5|Qxd5|Be6|Qxa8+|Ke7|Nc7|Nh6|Qe8+|Kf6|Nxe6|Kg6|Nc5|Bxc5|Qc6+|Kg5|Qxc5|Rd8|Qxe5+|Kg4|Qg3+|Kh5|Nf3|Ng4|h3|Nf6|Qg5#
9e766105-3cc8-11f1-8a27-80708d01000f,167575913206,https://www.chess.com/game/live/167575913206,bullet,60,False,Steph_Fraanggou,531,ParpasP,888,-357,Indian-Game-2.c3,Indian Game,/www.chess.com/openings/Indian-Game-2.c3,Black,Win,,,2026-04-20 16:54:56+02:00,1776696896,c3|Nf6|d4|d6|Bg5|Ne4|f3|Nxg5|Qd3|e5|dxe5|dxe5|Qxd8+|Kxd8|Nd2|Nc6|Ne4|Nxe4|fxe4|Bc5|Nf3|Bg4|Ng5|f6|Nf7+|Ke7|Nxh8|Rxh8|h3|Bh5|g4|Bg6|Bg2|Be3|Rd1|Bf7|Rd3|Bb6|Kf1|Bxa2|Rf3|Rf8|Ke1|Ba5|Kd2|Nd8|Rd1|Ne6|Rd3|Nf4|Ke1|Nxd3+|exd3|f5|exf5|g6|fxg6|hxg6|h4|Bb6|h5|Rf2|hxg6|Rxg2|g7|Rxg4
50905ce5-3cc8-11f1-aaf8-52f56b01000f,167575818630,https://www.chess.com/game/live/167575818630,bullet,60,False,ParpasP,888,Steph_Fraanggou,531,357,Slav-Defense-Slav-Gambit-Alekhine-Attack-4...b5-5.a4,Slav Defense,/www.chess.com/openings/Slav-Defense-Slav-Gambit-Alekhine-Attack-4...b5-5.a4,White,Win,,,2026-04-20 16:52:50+02:00,1776696770,d4|c6|c4|d5|Nc3|dxc4|e4|b5|a4|Ba6|axb5|cxb5|Rxa6|Nxa6|Nxb5|Rb8|Qa4|Qxd4|Nxd4+|Kd8|Nc6+|Kc8|Nxb8|Kxb8|Qxa6|e6|Bf4+|e5|Bxe5+|Ka8|Bd6|Bxd6|Qxd6|Nf6|Qe7|Nxe4|Qxf7|Nd6|Qxg7|Re8+|Kd2|Ne4+|Kc2|Nc5|Qd4|Ne6|Qd5+|Kb8|Qxc4|Nc7|Bd3|Na6|Qxa6|Rc8+|Kb3|Kc7|Be4|Kd8|Qf6+
03a2c244-3cc8-11f1-911e-d1608c01000f,167575723664,https://www.chess.com/game/live/167575723664,bullet,60,False,Steph_Fraanggou,531,ParpasP,888,-357,Van-t-Kruijs-Opening-1...c5,Van't Kruijs,/www.chess.com/openings/Van-t-Kruijs-Opening-1...c5,Black,Win,,,2026-04-20 16:50:28+02:00,1776696628,e3|c5|c3|d5|d4|Nc6|dxc5|e5|Nd2|Bxc5|e4|dxe4|Nxe4|Bb6|Qxd8+|Nxd8|Bb5+|Bd7|Nd6+|Ke7|Nf5+|Bxf5|Nf3|f6|O-O|Nc6|Nh4|a6|Nxf5+|Ke6|Bxc6|bxc6|Ne3|Ne7|Nc4|Bc5|g3|Rab8|Re1|Rhd8|Rxe5+|fxe5|Bg5|h6|Bxe7|Bxe7|Re1|Bf6|f4|Kf5|h3|exf4|gxf4|Kxf4|Rf1+|Kg3|Rxf6|gxf6|Ne3|Rd2|Nf5+|Kxh3|Ne3|Rdxb2|Nf1|Rxa2|c4|Rg2+|Kh1|Rb1|c5|Rxf1#
844a8242-3cc7-11f1-a5ab-addcb201000f,167575567734,https://www.chess.com/game/live/167575567734,bullet,60+1,True,Naor2512,892,ParpasP,888,4,Closed-Sicilian-Defense-2...e6,Closed Sicilian Defense,/www.chess.com/openings/Closed-Sicilian-Defense-2...e6,Black,Win,,,2026-04-20 16:48:00+02:00,1776696480,e4|c5|Nc3|e6|d4|cxd4|Qxd4|Nc6|Qe3|Bb4|Nf3|Nge7|Bd3|Ng6|O-O|O-O|a3|Bxc3|bxc3|Re8|Bb2|d5|exd5|exd5|Qd2|Nge5|Nxe5|Rxe5|Rae1|Rh5|g3|Bh3|Qf4|Bxf1|Bxf1|Rh6|Qg4|Qf6|c4|Qxb2|Bg2|Qxc2|Qd7|Rd8|Qxb7|dxc4|Qxc6|Qd2|Rf1|Rg6|Be4|Rh6|Bg2|Rxc6
2193f952-3cc7-11f1-a0f1-86ad2101000f,167575446418,https://www.chess.com/game/live/167575446418,bullet,60+1,True,ParpasP,880,brasslan,916,-36,Kings-Indian-Defense-Normal-Variation-4.e4-d6-5.Nf3-O-O-6.h3,King's Indian Defense,/www.chess.com/openings/Kings-Indian-Defense-Normal-Variation-4.e4-d6-5.Nf3-O-O-6.h3,White,Loss,,,2026-04-20 16:45:01+02:00,1776696301,d4|Nf6|c4|g6|Nc3|Bg7|e4|O-O|h3|d6|Nf3|Bd7|Bd3|Qc8|Be3|Nc6|Qd2|a5|Bh6|a4|Bxg7|Kxg7|a3|e5|d5|Nd4|Nxd4|exd4|Ne2|c5|dxc6|bxc6|Nxd4|c5|Nf3|Rb8|h4|Qb7|Rb1|Qb3|Bc2|Qxc4|Qxd6|Nxe4|Bxe4|Bb5|Qe5+|Kg8|Bd5|Qd3
be42dd0e-3cc6-11f1-936c-2e0a7901000f,167575325260,https://www.chess.com/game/live/167575325260,bullet,60+1,True,bebereb,882,ParpasP,887,-5,Sicilian-Defense-Bowdler-Attack-2...e6,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-Bowdler-Attack-2...e6,Black,Loss,,,2026-04-20 16:42:15+02:00,1776696135,e4|c5|Bc4|e6|c3|d5|exd5|exd5|Bb5+|Nc6|Nf3|a6|Bxc6+|bxc6|O-O|Bd6|d4|cxd4|cxd4|Nf6|Nbd2|O-O|Re1|Rb8|Nf1|a5|b3|Ba6|Bb2|Bc7|Ne5|Qd6|Nxc6|Qxh2+|Nxh2|Bxh2+|Kxh2|Ne4|Nxb8|Rxb8|f3|Ng5|Re7|f6|Qe1|Bb5|a4|Bc6|f4|Ne4|Rc1|Ba8|Rcc7|Rxb3|Rxg7+|Kf8|Rcf7+|Ke8|Qxa5|Nd6|Qxa8+|Nc8|Qxc8#
41fe9368-3cc6-11f1-a5ab-addcb201000f,167575173964,https://www.chess.com/game/live/167575173964,bullet,60+1,True,ParpasP,895,ZeBombz,894,1,Kings-Indian-Defense-Normal-Variation-4.e4-d6-5.Nf3-O-O-6.h3,King's Indian Defense,/www.chess.com/openings/Kings-Indian-Defense-Normal-Variation-4.e4-d6-5.Nf3-O-O-6.h3,White,Win,,,2026-04-20 16:39:00+02:00,1776695940,d4|Nf6|c4|g6|Nc3|Bg7|e4|d6|h3|O-O|Nf3|a5|Bd3|e5|d5|Na6|Be3|Nd7|Qd2|Ndc5|Bb1|Nb4|Bh6|Bxh6|Qxh6|Ncd3+|Ke2|Nxb2|h4|f5|Ng5|Qe7|h5|Qg7|hxg6|Qxh6|Rxh6|hxg6|Rxg6+|Kh8|Rh6+|Kg7|Rh3|Nxc4|exf5|Rxf5|Ne6+|Bxe6|dxe6|Re8|Bxf5|Kf6|Rf3|Ke7|g4|Kd8|Rb1
c8bbf1ca-3cc5-11f1-aaf8-52f56b01000f,167575026734,https://www.chess.com/game/live/167575026734,bullet,60+1,True,semihsemih2234,879,ParpasP,887,-8,Sicilian-Defense-Smith-Morra-Gambit-2...cxd4-3.Qxd4-Nc6-4.Qd1,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-Smith-Morra-Gambit-2...cxd4-3.Qxd4-Nc6-4.Qd1,Black,Win,,,2026-04-20 16:35:58+02:00,1776695758,e4|c5|d4|cxd4|Qxd4|Nc6|Qd1|e5|Bb5|Nd4|c4|Nxb5|cxb5|Qa5+|Nc3|Bb4|Bd2|Bxc3|Bxc3|Qxb5|Ne2|b6|O-O|Bb7|Qd3|Qxd3|Rad1|Qxe2|Rfe1|Qg4|Bxe5|O-O-O|f3|Qe6|Rc1+|Bc6|Bxg7|Nf6|Bxh8|Rxh8|b4|Qxa2|b5|Rg8|g3|Nh5|bxc6|Nxg3|cxd7+|Kd8|Rc8+|Kxd7|Rxg8|Nh5|Rg5|Nf4|Rg7|Ke6|Rf1|Kf6|Rg8|h6|Rf2|Nh3+|Kg2|Qxf2+|Kxh3|Qxf3+|Kh4|Qxe4+|Rg4|Qxg4+|Kxg4|a5|Kf3|a4|Ke2|a3|Kd1|b5|Kc1|b4|Kc2|h5|Kb3|Kg5|h3|f5|Kxb4|f4|Kxa3|f3|Kb2|f2|h4+|Kxh4|Kc1|f1=Q+|Kd2|Qf2+
53a2ad4f-3cc5-11f1-936c-2e0a7901000f,167574886220,https://www.chess.com/game/live/167574886220,bullet,60+1,True,WCGRider2,918,ParpasP,879,39,Sicilian-Defense-Taimanov-Variation-5.Nxc6-bxc6-6.c4,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-Taimanov-Variation-5.Nxc6-bxc6-6.c4,Black,Loss,81.96,70.43,2026-04-20 16:32:37+02:00,1776695557,e4|c5|Nf3|e6|d4|cxd4|Nxd4|Nc6|Nxc6|bxc6|c4|Bb7|Nc3|Rc8|Be3|Bb4|Bxa7|Nf6|f3|Bxc3+|bxc3|Qa5|Bd4|c5|Bxf6|Qxc3+|Bxc3|O-O|Be2|Rfd8|O-O|d5|exd5|exd5|cxd5|Bxd5|Rb1|Bxa2|Rb5|c4|Qa4|Bb3|Qb4|h6|Rc5|Rb8|Rxc4|Rxb4|Rxb4|Be6|Rfb1|Ra8|Rb8+|Rxb8|Rxb8+|Kh7|Bd3+|g6|Kf2|Ba2|Ke3|f5|h3|g5|Rb7+|Kg6|Rb6+|Kh5|Be2|f4+|Ke4|Bf7|Be1|Bg6+|Ke5|g4|fxg4+|Kg5|h4#
f4b64ae5-3cc4-11f1-8849-28ad8d01000f,167574773384,https://www.chess.com/game/live/167574773384,bullet,60+1,True,ParpasP,886,terje_heggdal,860,26,Queens-Gambit-Declined-Marshall-Defense...4.e4-Nf6-5.Nc3-e6,Queen's Gambit Declined,/www.chess.com/openings/Queens-Gambit-Declined-Marshall-Defense...4.e4-Nf6-5.Nc3-e6,White,Win,100.0,68.65,2026-04-20 16:27:42+02:00,1776695262,d4|d5|c4|Nf6|cxd5|Nxd5|e4|Nf6|Nc3|e6|Nf3|Bb4|Bd3|Bxc3+|bxc3|Nfd7|O-O|O-O|e5|c6|Bxh7+|Kxh7|Ng5+|Kg8|Qh5|f5|Qh7#
9ae60b75-3cc4-11f1-a0f1-86ad2101000f,167574666248,https://www.chess.com/game/live/167574666248,blitz,180+2,True,ParpasP,1158,trves,1138,20,Queens-Gambit-Declined-Marshall-Defense...4.e4-Nf6-5.Nc3-e6,Queen's Gambit Declined,/www.chess.com/openings/Queens-Gambit-Declined-Marshall-Defense...4.e4-Nf6-5.Nc3-e6,White,Win,84.66,58.27,2026-04-20 16:25:42+02:00,1776695142,d4|d5|c4|Nf6|cxd5|Nxd5|e4|Nf6|Nc3|e6|Nf3|Bb4|e5|Nd5|Qb3|O-O|Bd3|Bxc3+|bxc3|Nf4|Bb1|Ng6|h4|b6|h5|Ne7|Qc2|Nbc6|Qxh7#
a0ada674-3cc3-11f1-a0f1-86ad2101000f,167574367524,https://www.chess.com/game/live/167574367524,blitz,180+2,True,toughpickings,1071,ParpasP,1150,-79,Slav-Defense-3.Nc3-Nf6-4.Bg5,Slav Defense,/www.chess.com/openings/Slav-Defense-3.Nc3-Nf6-4.Bg5,Black,Win,59.32,65.17,2026-04-20 16:23:28+02:00,1776695008,d4|d5|c4|c6|Nc3|Nf6|Bg5|Ne4|Nxe4|dxe4|e3|Bf5|f3|f6|Bf4|Nd7|fxe4|Bxe4|Nf3|Qa5+|Nd2|O-O-O|Qg4|f5|Qh4|h6|Qf2|g5|Bg3|Nf6|Be2|Bg7|O-O|Qxd2|Rfd1|Qxb2|d5|Bc2|Rd2|Ne4|Qxf5+|Rd7|Qxe4|Qxa1+|Rd1|Qxd1+|Bxd1|Bxe4|Kf2|cxd5|cxd5|Rxd5|Bb3|Rd2+|Ke1|Rb2|Be6+|Kd8
45a85eb0-3cc2-11f1-a0f1-86ad2101000f,167573956660,https://www.chess.com/game/live/167573956660,blitz,180+2,True,Cammy2002,1173,ParpasP,1144,29,Sicilian-Defense-Old-Sicilian-Variation-3.Bc4-e6-4.Nc3,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-Old-Sicilian-Variation-3.Bc4-e6-4.Nc3,Black,Loss,53.42,52.27,2026-04-20 16:17:09+02:00,1776694629,e4|c5|Nc3|e6|Nf3|Nc6|Bc4|Qc7|O-O|Nf6|d3|d5|exd5|exd5|Nxd5|Nxd5|Bxd5|Bd6|Re1+|Ne7|Bg5|O-O|Bxe7|Bxe7|c4|Bf5|Qb3|Rab8|d4|b6|Rac1|Bd6|a4|Rfd8|Qc3|Bg6|g3|Bh5|Nh4|Qd7|dxc5|Bxc5|b4|Be7|Qe5|Bxh4|Qxh5|Bf6|Re3|g6|Qf3|Bd4|Rd3|Bg7|Re1|Re8|Re4|Rxe4|Qxe4|a6|Qf3|Qxa4|Qxf7+|Kh8|Qc7|Qa1+|Kg2|Rf8|Rf3|Qb2|Rxf8+|Bxf8|Qf4|Qg7|h4|h5|f3|a5|bxa5|bxa5|Qb8|a4|Qa7|Qb2+|Kh3|a3|Qd4+|Kh7|Qa7+|Kh6|Qf7|Qg7|Qf4+|Kh7|c5|a2|Bxa2|Bxc5|Bd5|Bb6|Be4|Qc3|Qg5|Qc8+|g4|hxg4+|fxg4
d61df1d7-3cc0-11f1-8849-28ad8d01000f,167573528836,https://www.chess.com/game/live/167573528836,blitz,180+2,True,ParpasP,1152,yooooooaaaaaa,1148,4,Queens-Gambit-Accepted-Central-Variation,Queen's Gambit Accepted,/www.chess.com/openings/Queens-Gambit-Accepted-Central-Variation,White,Loss,60.07,59.36,2026-04-20 16:06:27+02:00,1776693987,d4|d5|c4|dxc4|e4|e6|Bxc4|Bb4+|Nc3|c6|a3|Bxc3+|bxc3|b5|Bd3|Qb6|Nf3|c5|O-O|cxd4|cxd4|Nc6|Rb1|a6|Bb2|Nge7|Re1|O-O|e5|Rd8|Bxh7+|Kxh7|Ng5+|Kg8|Qh5|Ng6|Qh7+|Kf8|a4|Nxd4|Ba3+|Ke8|Qg8+|Kd7|Qxf7+|Kc6|Rec1+|Kd5|Rc5+|Qxc5|Bxc5|Kxc5|Qxg6|Bb7|Rc1+|Kb4|Re1|Kxa4|Qxg7|Bd5|f3|Nc2|Rc1|Nd4|Qc7|Ne2+|Kf2|Nxc1|Qxc1|Bc4|Qf4|Ka5|Qf6|Rd2+|Kg3|Rad8|Nxe6|Bxe6|Qxe6|Re2|f4|Rdd2|Qf6|Rxg2+|Kh4|Rxh2+|Kg5|Rhg2+|Kf5|Rdf2|e6|Rg3|e7|Rgf3|Kg5|Re3|Qf7|Rfe2|Kf6|b4|f5|b3
34f402fa-3cc0-11f1-911e-d1608c01000f,167573341516,https://www.chess.com/game/live/167573341516,blitz,180+2,True,Abrahamshare,1130,ParpasP,1161,-31,Sicilian-Defense-Taimanov-Variation-5.Nxc6-bxc6-6.Bd3-d5,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-Taimanov-Variation-5.Nxc6-bxc6-6.Bd3-d5,Black,Win,,,2026-04-20 15:56:49+02:00,1776693409,e4|c5|Nf3|e6|d4|cxd4|Nxd4|Nc6|Nxc6|bxc6|Bd3|d5|exd5|cxd5|O-O|Nf6|Nc3|Bc5|Be3|Bd6|Nb5|Rb8|Nxd6+|Qxd6|b3|d4|Bd2|O-O|f4|Bb7|f5|Qd5|Qe2|e5|Bg5|Nd7|Bc4|Qc6|Qg4|Nb6|f6|g6|Qh4|Qxg2#
1604cfad-3cbf-11f1-936c-2e0a7901000f,167573008088,https://www.chess.com/game/live/167573008088,blitz,180+2,True,sebastianboll,1188,ParpasP,1153,35,Alapin-Sicilian-Defense...4.d4-cxd4-5.cxd4-d5,Alapin Sicilian Defense,/www.chess.com/openings/Alapin-Sicilian-Defense...4.d4-cxd4-5.cxd4-d5,Black,Loss,,,2026-04-20 15:52:42+02:00,1776693162,e4|c5|Nf3|e6|c3|Nc6|d4|cxd4|cxd4|d5|exd5|exd5|Nc3|Nf6|Be2|Bd6|O-O|O-O|Re1|Bg4|h3|Bh5|Bg5|Bc7|Qd3|Nb4|Qd1|Rc8|a3|Nc6|Qd3|Bg6|Qb5|Be4|Bxf6|gxf6|Qxb7|Bxf3|Bxf3|Nxd4|Qxd5|Nxf3+|Qxf3|Qd6|g3|Bb6|Re4|Qc6|Rf4|Qxf3|Rxf3|Rfe8|Rxf6|Rcd8|Na4|Bc7|Rc6|Rd7|Rac1|Rc8|Nc5|Re7|Na6|Re6|Rxe6|fxe6|Rxc7|Rf8|Rxa7|Rf5|Nc7|Rc5|Nxe6|Rc2|Rb7|h5|Nf4|Rd2|Nxh5|Re2|Kf1
5902709a-3a76-11f1-936c-2e0a7901000f,167444206078,https://www.chess.com/game/live/167444206078,bullet,60+1,True,ParpasP,878,oinori,870,8,Queens-Gambit-Declined-Austrian-Variation,Queen's Gambit Declined,/www.chess.com/openings/Queens-Gambit-Declined-Austrian-Variation,White,Win,,,2026-04-17 18:01:37+02:00,1776441697,d4|d5|c4|c5|dxc5|d4|Nf3|Nc6|e3|e5|exd4|exd4|Nbd2|Bxc5|Nb3|Bb6|c5|Ba5+|Bd2|Bxd2+|Qxd2|Nge7|Nbxd4|O-O|Bb5|Bg4|Nxc6|bxc6|Qxd8|Raxd8|Be2|Rfe8|O-O|Nd5|Bc4|Bxf3|gxf3|Nf4|Kh1|g6|Rg1|Nh3|Rg3|Nxf2+|Kg2|Nd3|Bxd3|Rd7|Bc4
f7438db2-3a75-11f1-8849-28ad8d01000f,167444085182,https://www.chess.com/game/live/167444085182,bullet,60+1,True,ParpasP,870,hellollly,879,-9,Englund-Gambit-2.dxe5-Nc6-3.Nf3-Qe7,Englund Gambit,/www.chess.com/openings/Englund-Gambit-2.dxe5-Nc6-3.Nf3-Qe7,White,Loss,,,2026-04-17 17:58:57+02:00,1776441537,d4|e5|dxe5|Nc6|Nf3|Qe7|Bf4|Qb4+|Bd2|Qxb2|Nc3|Bb4|Rb1|Qa3|Nb5|Bxd2+|Nxd2|Qxa2|Nxc7+|Ke7|Nxa8|d6|Nc7|a6|Nd5+|Qxd5|e4|Qxe5|Rxb7+|Bxb7|Bc4|Nf6|Qe2|Re8|f3|Kd8|O-O|d5|Ba2|dxe4|fxe4|Nxe4|Nxe4|Qd4+|Kh1|Rxe4|Qh5|Qf2|Rxf2|Re1+|Rf1|Rxf1#
7d12452f-3a75-11f1-a0f1-86ad2101000f,167443933622,https://www.chess.com/game/live/167443933622,bullet,60+1,True,ParpasP,878,MatthewGorman1,863,15,Queens-Pawn-Opening-Horwitz-Defense...3.c4-Nf6-4.Nc3-Bb4,Quenn's Pawn Opening,/www.chess.com/openings/Queens-Pawn-Opening-Horwitz-Defense...3.c4-Nf6-4.Nc3-Bb4,White,Draw,75.28,88.79,2026-04-17 17:56:10+02:00,1776441370,d4|e6|c4|f5|Nc3|Nf6|Nf3|Bb4|Bg5|Bxc3+|bxc3|h6|Bh4|g5|Bg3|f4|Bxf4|gxf4|Qc2|Qe7|Qg6+|Qf7|Qxf7+|Kxf7|Ne5+|Ke8|Rb1|b6|e3|fxe3|fxe3|Bb7|Rg1|Ne4|Bd3|d6|Ng6|Rg8|Nf4|Nd7|Nxe6|Nxc3|Rc1|Nxa2|Rc2|Nb4|Rd2|Nxd3+|Rxd3|Ke7|Nxc7|Raf8|d5|Nc5|Rd1|Rf7|Nb5|Rgf8|Ke2|Rf2+|Ke1|Ne4|Rd4|Nc5|Rh4|Rb2|Rxh6|Rff2|Nxd6|Rbe2+|Kd1|Rd2+|Ke1|Rde2+|Kd1|Rd2+|Ke1|Rfe2+|Kf1|Rf2+|Ke1
f8558e95-3a74-11f1-b479-55d19e01000f,167443767280,https://www.chess.com/game/live/167443767280,bullet,60+1,True,gobjin,796,ParpasP,878,-82,Slav-Defense-Modern-Alapin-Variation-Czech-Classical-Dutch-Variation-8...Nbd7,Slav Defense,/www.chess.com/openings/Slav-Defense-Modern-Alapin-Variation-Czech-Classical-Dutch-Variation-8...Nbd7,Black,Win,77.53,85.64,2026-04-17 17:51:53+02:00,1776441113,d4|d5|c4|c6|Nc3|Nf6|Nf3|dxc4|a4|Bf5|e3|e6|Bxc4|Bb4|O-O|Nbd7|Re1|O-O|Bd2|a6|e4|Bxc3|bxc3|Nxe4|Qc2|Nxf2|Qb2|Ne4|Qxb7|Nxd2|Nxd2|Qc8|Qb2|Rb8|Qa3|Nf6|Bxa6|Qxa6|Rf1|Qc8|Nc4|Qc7|Rae1|Ne4
6e8037ee-3a74-11f1-a0f1-86ad2101000f,167443596614,https://www.chess.com/game/live/167443596614,bullet,60+1,True,SpicyChicken2020,852,ParpasP,872,-20,Sicilian-Defense-French-Variation,Sicilian Defense,/www.chess.com/openings/Sicilian-Defense-French-Variation,Black,Win,71.02,96.11,2026-04-17 17:46:37+02:00,1776440797,e4|c5|Nf3|e6|Bc4|d5|exd5|exd5|Be2|Nf6|b3|Bd6|Bb2|O-O|Bxf6|Qxf6|Nc3|Be6|O-O|Nc6|Bb5|Ne5|Nxe5|Bxe5|Qe1|a6|Be2|Rfe8|Rb1|Qh6|a4|Qxh2#
